GeneID,0h,1.8h,1.8h,1.8h,1.8h,1.8h,1.8h,3.6h,3.6h,3.6h,9.1h,10.9h,10.9h,12.7h,12.7h,14.5h,14.5h,14.5h,21.8h,29.0h,29.0h,29.0h,30.9h,30.9h,30.9h,32.7h,32.7h,41.7h,43.6h,43.6h,43.6h,43.6h,43.6h,52.6h,72.6h,74.4h,79.9h,87.1h,87.1h,87.1h,94.4h,96.2h
BV898_13038,1,134,28,52,15,63,0,12,10,41,45,30,1,3,8,21,15,5,5,10,14,13,6,6,7,3,18,7,4,19,7,10,7,35,0,0,0,0,0,0,2,0
BV898_13039,52,35,32,88,11,60,91,2,19,21,39,10,35,1,3,12,32,3,9,18,14,8,2,3,3,1,5,8,5,8,3,4,5,0,0,11,0,0,2,0,42,17
BV898_13040,0,12,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,1,0,0,1,1,0,0,0,0,3,0,2,4,0,0,0,0,0,0,0,1,0
BV898_13041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,15,7,7,16
BV898_13042,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,16,0,0
BV898_13046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5,0,40,0,0,7,0
BV898_13047,0,0,0,0,0,6,1,0,0,3,0,0,0,0,2,0,21,0,0,4,0,0,0,1,0,0,0,4,1,11,10,7,2,0,0,0,0,0,62,0,16,11
BV898_13048,72,16,18,5,3,65,44,1,24,35,119,33,203,40,25,69,178,66,60,36,30,23,12,8,25,6,19,24,6,36,15,22,8,0,0,0,0,0,0,0,0,0
BV898_13049,0,6,0,0,0,0,0,0,1,1,0,0,0,0,2,0,45,28,3,1,3,0,0,0,3,0,0,10,10,7,3,4,4,0,0,19,0,0,0,0,36,0
BV898_13050,0,5,0,1,0,2,0,0,1,0,1,0,12,0,1,0,0,0,0,0,0,1,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0
BV898_13054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,11,0,0,0,0,0,0
BV898_13055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
BV898_13059,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,24,3,0,1,0,0,3,0,2,16,21,35,17,32,12,0,0,0,0,7,0,0,0,0
BV898_13064,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0
BV898_13066,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13067,0,0,0,0,0,4,0,0,6,13,0,0,0,0,0,0,0,0,1,9,7,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0
BV898_13069,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,12,0,0,0,0
BV898_13070,110,59,110,82,21,136,40,7,12,18,63,66,9,2,6,25,8,7,7,11,23,8,4,4,16,3,3,10,2,12,5,4,11,0,0,0,0,0,0,0,9,0
BV898_13071,5,5,11,23,0,19,9,2,4,5,0,4,6,0,3,1,0,0,3,5,3,3,2,1,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BV898_13072,0,0,1,38,0,9,0,0,3,2,0,0,0,0,0,0,0,4,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13073,556,195,83,301,46,94,390,43,55,129,7,56,7,11,17,62,290,27,28,60,90,28,13,13,36,14,24,106,65,199,63,158,106,0,16,21,46,54,52,55,26,40
BV898_13074,4,0,4,2,0,0,1,1,0,2,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13075,55,22,23,56,1,0,4,1,12,20,14,1,0,1,3,0,12,1,8,11,10,14,4,0,8,4,4,7,4,6,2,2,8,0,0,0,0,0,0,0,0,0
BV898_13076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,9,0,10,0,5,2,0,0,0,0,0,0,0,0,0
BV898_13077,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BV898_13081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,0
BV898_13082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,26,41,16
BV898_13083,0,0,0,0,0,0,0,0,6,2,0,0,0,0,23,0,0,0,0,2,3,0,5,2,0,1,0,0,0,1,1,1,0,0,0,18,38,81,79,117,144,178
BV898_13084,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,31,43,0
BV898_13085,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13086,0,0,2,23,1,0,35,11,10,15,15,0,31,1,2,25,0,4,0,9,1,2,1,1,3,5,4,16,9,35,13,39,26,0,0,0,0,0,0,14,85,25
BV898_13091,9,51,136,50,69,25,62,10,18,17,12,93,96,17,5,57,287,27,43,22,18,15,4,7,19,30,22,23,22,77,14,62,30,33,22,17,85,0,0,37,59,37
BV898_13092,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,4,130,21,73,22,16,106,58,51,24
BV898_13097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,5,1,0,31,0,0,0,0,0,5,0
BV898_13098,17,0,37,6,12,40,17,0,13,10,29,26,7,0,1,0,1,2,0,8,10,9,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13099,202,220,437,394,90,265,446,64,137,173,387,146,188,21,25,160,298,26,13,120,173,95,17,22,84,30,21,14,3,27,10,11,8,0,0,14,27,0,0,0,34,0
BV898_13100,2,23,35,28,2,17,0,1,1,7,20,1,1,0,0,7,0,1,0,4,5,0,0,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0
BV898_13101,0,0,0,16,0,0,24,0,34,112,13,0,0,1,1,0,38,6,2,24,14,4,7,5,7,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0
BV898_13102,21,0,0,0,0,86,68,1,3,10,4,1,18,0,2,10,69,0,1,4,6,6,0,2,7,0,0,3,3,5,0,1,0,0,0,0,0,0,14,0,7,0
BV898_13103,1,2,21,41,16,0,6,1,2,16,5,0,4,0,1,0,0,3,0,6,2,2,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13104,3,0,22,1,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13105,239,144,136,319,98,234,234,56,60,103,41,21,38,2,6,1,0,1,9,55,23,7,10,3,9,7,5,1,0,2,1,1,2,0,0,0,0,0,0,0,1,0
BV898_13108,0,0,0,5,0,0,0,0,0,1,7,0,0,2,0,1,16,9,13,1,1,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
BV898_13109,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13110,20,69,248,136,51,73,91,23,26,51,186,50,84,11,71,95,64,22,5,34,19,11,10,4,14,8,20,10,6,15,8,16,8,0,0,0,0,23,0,4,0,0
BV898_13111,143,163,109,129,45,47,296,3,32,38,148,19,28,6,9,10,61,5,6,12,15,12,1,2,7,0,2,11,7,11,6,12,13,0,0,0,0,0,0,9,33,9
BV898_13112,1,42,12,18,2,17,1,8,34,38,47,0,14,5,11,0,24,8,20,28,25,11,8,6,9,4,9,16,7,21,4,30,12,0,0,0,0,0,0,25,0,0
BV898_13113,197,205,264,520,213,111,544,95,84,83,574,519,339,35,167,267,881,111,76,70,91,72,62,47,77,111,118,527,255,951,276,887,420,751,211,686,283,768,760,964,1432,937
BV898_13114,134,218,185,444,104,222,225,26,81,85,190,101,9,4,2,16,7,3,14,70,34,18,2,4,18,6,4,32,16,42,20,41,24,19,34,0,0,20,10,0,210,19
BV898_13115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BV898_13116,66,24,37,71,43,22,66,14,13,31,8,20,4,2,0,1,0,0,1,10,13,0,0,4,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
BV898_13117,133,58,153,105,57,57,85,24,34,65,61,6,2,3,14,52,64,4,70,35,35,8,4,5,16,6,16,126,56,144,51,132,58,0,21,23,13,0,0,0,66,58
BV898_13118,1,0,113,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BV898_13119,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13121,35,34,29,29,0,2,18,8,12,17,0,13,3,3,2,33,20,3,4,9,12,3,1,1,3,0,3,12,4,14,5,14,6,17,0,0,0,0,0,0,0,0
BV898_13122,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,1,3,0,0,0,0,2,0,2,2,2,4,1,2,0,0,0,0,0,0,0,0,10,0
BV898_13123,0,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
BV898_13124,5,3,0,37,0,0,10,2,1,1,1,17,0,0,0,0,0,0,1,6,2,2,1,1,6,0,1,6,1,2,0,2,0,0,0,0,0,0,0,0,4,0
BV898_13126,7,2,0,5,0,0,22,3,8,6,0,7,0,4,6,0,56,0,8,10,0,10,0,0,1,0,3,3,2,6,2,3,5,0,0,0,0,0,0,0,0,0
BV898_13127,28,3,31,27,17,12,30,5,4,5,15,5,37,2,0,32,11,0,1,6,1,1,1,0,6,0,0,1,2,2,1,7,3,0,0,0,0,0,0,0,6,0
BV898_13128,0,1,22,16,2,8,1,4,12,4,111,119,48,3,11,52,25,13,4,7,14,14,3,6,16,29,39,22,18,33,11,40,19,0,0,0,27,59,0,0,0,32
BV898_13129,16,0,0,17,6,11,59,0,2,7,3,10,0,1,0,8,5,1,1,3,5,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13130,298,206,72,371,66,157,300,4,46,72,119,194,46,7,21,51,244,29,20,43,29,24,4,2,24,9,3,43,23,71,27,74,28,0,0,0,0,0,0,20,37,66
BV898_13131,281,316,191,679,159,240,632,134,82,132,339,239,237,32,109,131,612,111,50,89,130,74,61,37,105,65,158,392,169,746,170,678,280,299,168,304,214,395,291,334,797,310
BV898_13132,45,22,69,103,22,17,39,9,18,27,34,44,5,4,5,8,40,3,12,18,10,7,1,0,8,5,4,2,3,1,2,8,1,0,0,0,0,0,0,0,0,0
BV898_13133,42,32,58,78,45,28,87,12,23,16,68,9,21,5,4,39,88,6,10,16,13,7,3,5,8,1,5,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
BV898_13134,0,0,0,0,2,0,0,1,7,0,14,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13135,19,0,2,53,24,0,71,7,5,9,8,8,3,1,1,0,8,3,4,6,12,4,1,2,2,8,6,13,6,31,5,17,6,0,20,13,0,0,0,0,13,0
BV898_13136,2,16,24,3,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,2,2,1,0,0,1,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0
BV898_13137,3,0,0,0,0,1,2,1,0,2,0,6,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0
BV898_13138,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,43,0,0,0,0,1,0,0,0,0,0,8,9,20,7,42,15,25,0,75,35,0,0,0,63,84
BV898_13140,30,1,3,13,0,7,1,0,6,11,0,14,8,1,3,26,17,4,3,1,6,8,4,2,4,2,5,6,2,7,3,1,1,0,0,0,0,0,0,0,0,11
BV898_13141,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
BV898_13144,3,0,0,0,8,1,10,0,3,1,13,8,0,0,4,3,89,8,1,2,2,0,0,0,1,3,0,7,3,7,4,8,3,0,0,11,0,0,0,0,0,0
BV898_13145,0,0,0,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,21,0,0,0,0,0
BV898_13148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13149,0,0,0,0,0,4,7,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13150,88,166,259,326,123,118,369,89,65,95,276,88,168,21,38,87,186,45,56,82,92,71,28,26,44,44,53,182,96,326,92,343,147,64,14,139,90,218,106,204,475,262
BV898_13151,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0
BV898_13152,40,63,95,35,7,17,61,3,7,12,35,14,33,0,0,0,33,2,1,9,6,3,2,1,5,1,2,1,2,10,1,9,5,0,0,0,0,0,0,26,20,4
BV898_13154,165,122,68,48,24,12,46,12,22,23,18,48,3,5,20,16,47,4,5,15,14,18,5,4,9,9,14,18,3,31,8,19,6,28,0,12,19,0,20,23,38,26
BV898_13155,0,7,9,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13156,20,0,2,76,0,0,9,1,5,12,0,0,0,1,6,0,0,0,3,5,4,3,1,1,2,0,2,3,3,4,1,7,1,0,0,0,0,0,0,0,0,0
BV898_13157,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,15,0,0,0,0,15,0
BV898_13161,3,0,0,18,1,3,13,0,4,8,23,2,0,1,0,12,0,4,1,5,3,1,1,2,3,2,1,13,6,22,5,10,9,28,0,11,0,0,21,0,3,0
BV898_13162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BV898_13165,0,0,0,0,0,0,0,0,3,0,0,0,8,0,1,0,0,0,2,2,0,0,0,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,2,7,2,0,0,0,0,0,0,0,3,0
BV898_13167,8,4,0,1,0,31,0,1,2,0,7,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0
BV898_13168,6,0,1,0,0,0,7,0,1,0,8,0,0,0,0,0,0,2,0,1,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
BV898_13169,8,43,102,28,15,19,17,13,11,22,11,7,0,1,3,1,2,0,1,16,16,4,1,0,5,0,6,3,3,9,3,1,3,0,0,0,0,0,0,0,0,0
BV898_13170,83,35,79,109,20,113,100,8,51,69,224,72,160,19,26,45,140,21,31,37,29,25,11,23,18,6,16,32,16,40,24,37,24,0,21,0,0,0,86,0,14,39
BV898_13174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,9,0,59,28
BV898_13176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,14,3,9,2,4,2,0,0,0,0,0,0,0,12,0
BV898_13180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,17,0,17,18
BV898_13181,0,22,0,0,0,0,0,0,0,4,0,0,0,0,0,22,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13182,133,143,239,109,106,35,123,30,109,112,221,121,35,8,10,5,28,18,23,62,69,22,59,17,37,13,26,18,8,19,9,34,10,0,0,0,0,0,24,0,0,0
BV898_13183,35,68,6,46,15,39,57,8,21,29,46,53,19,3,1,23,46,14,7,25,33,6,7,6,8,9,8,18,9,21,11,37,28,0,0,24,16,18,40,20,75,6
BV898_13184,9,36,45,151,26,27,40,3,20,12,58,45,54,10,7,38,90,14,8,9,19,20,9,6,5,1,18,9,4,15,4,18,7,19,20,0,0,11,0,7,14,0
BV898_13185,126,148,102,76,7,72,94,53,68,61,152,16,16,1,5,21,45,7,4,35,24,23,7,2,9,3,7,13,7,18,3,12,14,0,0,0,0,15,21,0,0,0
BV898_13200,0,0,0,0,1,1,11,0,0,0,0,0,5,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,146,206,368,734,69
BV898_13201,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,0,37,4,22
BV898_13205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
BV898_13206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,0,0,0,0,0
BV898_13207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,129,130,11,0,0,0,0
BV898_13208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,0,0,2,2,7,3,4,6,0,0,0,0,0,35,31,12,95
BV898_13209,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13210,375,591,368,655,215,389,1174,177,169,131,741,582,374,24,76,215,885,83,47,127,152,74,84,38,91,84,98,368,140,714,188,554,263,332,155,294,158,252,482,700,1097,468
BV898_13211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,9,2,6,7,7,9,0,0,4,0,0,0,0,0,0
BV898_13216,0,0,0,0,0,49,0,0,4,0,0,2,0,0,3,0,0,0,0,0,2,16,1,11,2,22,14,1,0,3,1,2,2,0,0,0,0,14,18,0,0,7
BV898_13217,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
BV898_13218,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,67,21
BV898_13219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,28,35
BV898_13224,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0
BV898_13226,47,0,72,105,0,49,14,13,27,47,49,17,33,7,7,28,72,2,17,23,23,17,10,16,18,3,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13227,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13230,26,9,29,7,1,10,10,0,3,3,3,4,5,1,1,35,3,4,3,4,0,4,0,0,2,0,3,3,2,7,7,12,10,0,0,0,0,1,6,0,9,6
BV898_13231,15,0,4,0,10,0,0,0,1,1,2,5,0,1,0,0,41,8,31,3,2,3,3,0,0,0,2,3,0,17,2,11,8,0,0,0,0,0,0,0,0,0
BV898_13232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,29,31
BV898_13233,141,219,60,250,11,50,210,49,75,97,96,9,4,3,14,7,84,9,17,60,56,25,16,20,28,22,25,30,20,48,24,67,28,40,17,35,78,49,92,85,440,207
BV898_13234,125,123,137,251,62,97,259,33,51,72,79,65,28,8,4,8,45,8,14,40,37,28,8,10,24,11,9,16,12,36,12,45,14,10,16,0,0,13,21,0,6,27
BV898_13236,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0
BV898_13238,20,38,85,31,8,35,26,8,13,11,30,4,1,1,4,12,1,1,0,12,15,4,3,3,6,0,1,2,1,2,2,1,0,0,0,0,0,0,0,0,1,0
BV898_13239,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
BV898_13240,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,16,0,0,0,21,6
BV898_13241,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0
BV898_13243,0,6,0,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,24,0,0,0,0,0,0
BV898_13244,97,61,87,113,92,19,51,17,37,52,0,39,0,3,5,36,49,6,6,27,30,15,5,5,17,3,14,0,0,0,1,4,0,0,0,0,18,0,0,0,11,20
BV898_13246,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13247,98,100,6,56,8,10,96,77,33,101,36,0,23,14,9,12,12,8,17,54,47,25,19,25,27,8,19,9,7,17,9,2,6,0,0,0,0,0,0,0,0,0
BV898_13248,18,5,7,14,1,12,39,3,2,9,10,0,0,0,0,0,0,2,6,4,4,4,0,0,2,0,1,10,3,13,3,7,7,0,0,0,0,0,0,0,43,10
BV898_13250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39,0,0,33,0,0,0,0,0
BV898_13251,2,26,154,27,0,7,28,15,3,21,0,0,24,1,3,1,13,0,1,2,4,4,7,2,2,0,0,0,0,0,0,0,0,0,0,48,24,75,24,0,39,14
BV898_13252,83,107,22,24,15,52,45,15,38,64,0,1,15,5,8,38,96,11,16,17,29,17,16,7,15,20,11,27,13,55,10,69,50,0,0,0,65,19,0,0,32,9
BV898_13253,30,78,81,42,16,13,51,8,12,24,50,11,9,8,7,3,10,3,2,17,17,8,9,3,8,12,7,11,6,27,9,45,11,0,0,0,0,0,0,0,24,0
BV898_13254,0,0,0,7,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13255,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_13256,29,14,57,39,0,12,28,2,2,5,5,33,4,2,3,3,1,3,2,7,8,2,4,1,2,1,3,7,1,3,0,6,2,0,0,0,0,25,0,24,0,0
BV898_13257,111,190,133,138,34,110,130,0,5,12,153,107,24,1,3,51,10,12,6,5,23,8,7,2,10,1,4,7,3,3,1,6,3,66,0,0,0,41,0,0,0,0
BV898_13258,112,78,82,108,78,57,160,9,35,59,73,17,12,4,3,2,18,12,8,32,36,13,1,2,20,3,5,15,7,10,4,19,6,0,0,0,0,0,0,0,6,8
BV898_13259,43,56,13,52,0,9,16,13,18,26,5,42,0,3,4,1,33,1,3,7,14,5,9,0,4,7,12,6,4,12,5,21,3,0,23,0,0,15,7,36,37,34
BV898_13260,49,22,16,116,15,13,69,2,10,12,30,56,25,3,1,41,38,2,2,17,13,0,0,1,0,0,0,3,5,2,4,6,5,0,0,0,0,0,0,0,0,0
BV898_13261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,2,2,0,0,0,0,0,2,32,19,65,20,129,66,288,0,0,0,17,0,46,44,72
BV898_13262,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,3,3,0,2,0,0,0,0,0,0,0,0,0
BV898_13263,109,90,46,179,25,26,158,9,15,27,50,10,19,0,0,0,3,1,0,12,7,5,1,2,1,0,2,1,0,8,8,6,4,0,0,0,0,0,0,0,9,0
BV898_13264,6,0,23,41,31,0,0,1,3,13,34,18,9,3,2,0,21,3,0,4,3,6,2,1,3,0,0,0,1,2,2,3,2,0,0,0,0,0,0,0,5,2
BV898_13265,115,327,299,448,168,240,566,86,161,135,502,808,523,69,143,510,1850,185,189,130,159,129,77,83,143,121,165,653,388,1402,371,1312,587,990,464,541,415,513,725,1275,1277,941
BV898_13266,117,101,152,156,124,89,373,67,89,136,343,51,100,18,19,88,88,25,21,66,77,40,45,25,43,37,50,44,12,52,32,70,24,0,0,0,0,0,19,0,26,0
BV898_13267,18,1,2,23,17,9,22,0,9,11,0,0,0,0,2,0,10,1,3,12,8,5,2,1,3,0,0,3,2,3,3,4,0,0,0,0,0,0,0,0,0,0
BV898_13268,0,14,0,2,0,17,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
