,0h,1·8h,3·6h,9·1h,10·9h,12·7h,14·5h,16·3h,18·1h,21·8h,29·0h,30·9h,32·7h,36·3h,38·1h,41·7h,43·6h,52·6h,54·4h,56·3h,70·8h,72·6h,74·4h,79·9h,83·5h,87·1h,94·4h,96·2h,98·0h
BV898_00112,0.0,127.97425316750001,242.23574308000002,477.7547014,438.9479718,660.57604255,81.98575504,0.0,1.496768477,7.635744447,372.2133811333333,1602.6409731,2105.0162185,35.3036704,21.24869881,7.272938849,26.378760982,0.0,0.0,0.0,0.0,0.0,1894.4854,614.6811746,469.1785766,331.4864801,58.20259795,155.2645387,0.0
BV898_00113,24.08755482,42.38243518150001,35.85614430333333,58.17220458,111.67479012,46.110381675,13.717831331333334,4.320050977,1.211442804,7.635744447,41.05738706666667,16.910423376666667,9.319478043,11.76789013,15.538687445,7.272938849,12.1945980216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_00114,235.7139293,232.12682443333333,356.77409916666664,115.1067027,97.44984511,140.826858405,135.03454956,112.3213254,14.822639322,183.2578667,207.50441903333333,164.8213790833333,152.58940990000002,0.0,129.551525215,276.3716763,342.15767466000005,366.040331,243.1003762,0.0,0.0,0.0,0.0,0.0,60.15109956,25.65073953,18.51900844,74.95529452,0.0
BV898_00115,492.0743342,422.7384180666666,956.9152177666666,246.3035896,343.55796665,321.8800676,225.68577716666664,247.3229184,187.72732065,534.5021113,503.34596733333336,579.8374734666667,506.8015894,682.5376278,590.6109091,909.1173561,1114.24563034,1430.88493,1714.9592109999999,1241.2913926,136.599947,507.0543943,235.3398013,851.9265402,312.7857177,350.14668686666664,203.7090928,208.8040347,60.7878716
BV898_00118,0.0,22.373428679,1.4443394889999999,0.0,1.08949552,9.59297027,24.435563180666666,0.0,0.0,0.0,7.186590913333333,11.650191829,26.011195185,70.60734081,6.739677543499999,683.6562518,2671.2129125799997,1253.41083,458.7009384,262.32114465,843.7055548,152.1163183,806.0388193,582.3295338,1317.30908,1904.7449691000002,4293.764385,2960.734134,857.1089896
BV898_00121,36.13133223,62.45993999666666,47.96902612333333,79.21321474,15.79789923,66.383867985,26.340214966666668,68.04080288,1.496768477,61.08595558,70.91249257666668,69.04964395666667,27.95843413,47.07156054,88.8794671,87.27526619,83.622261408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22786317,80.30924413,200.5999763
BV898_00123,104.9529174,122.32816250666667,75.28889896333334,71.78697586,117.12141099000002,209.83211999999997,182.5714203,241.9228547,248.72506675,221.436589,57.47807809333333,28.699726063333333,37.27791218,129.4467915,46.14807662,232.7340432,184.2857452,0.0,0.0,0.0,0.0,0.0,0.0,75.48716179,0.0,0.0,227.5192465,117.7868914,94.22120099
BV898_00129,0.0,31.941449857833334,38.04670455666667,111.3935832,44.911902415,46.110381675,58.04056009000001,78.84093032,15.748756455,76.35744447,76.82881759333334,35.65937078666667,24.27231458,141.2146816,79.84646434000001,145.458777,127.11280833600001,0.0,0.0,0.0,0.0,0.0,5.883495031,140.1904433,0.0,101.923719,174.6077939,171.3263875,182.3636148
BV898_00130,10.32323778,18.10732549833333,20.156464783333334,23.51642313,1.7553221365,53.081958345,23.40806577666667,3.240038232,9.691542435,38.17872223,19.443176299999998,14.016443690000001,16.69171714,23.53578027,33.46439486,14.5458777,37.76162541,0.0,0.0,0.0,112.494074,0.0,0.0,0.0,0.0,0.0,68.78488849,69.60134491,72.94544592
BV898_00143,30.96971334,43.5553775645,62.66295394,102.7296379,129.10629004999998,173.761010675,20.335797516333333,16.20019116,6.05721402,0.0,63.83298767666667,72.65241894333333,96.255824935,117.6789013,13.479355089999999,0.0,8.973521588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_00144,53.33672853,31.491153245499998,83.76088236,108.9181703,107.43681595,290.6054434,126.10571074666666,76.68090483,23.94829563,76.35744447,107.63554961666667,200.2312438,365.19852434999996,553.0908363,101.329155995,283.6446151,107.834897004,0.0,0.0,0.0,0.0,0.0,0.0,64.70328153,0.0,174.69373753333332,84.65832429,192.7421859,51.66969086
BV898_00151,0.0,1.6224607175,0.0,0.0,1.08949552,7.73850059,5.552950956666667,164.1619371,16.96019926,145.0791445,8.108919,0.0,0.0,47.07156054,187.4473122,36.36469425,62.853091894,0.0,0.0,0.0,0.0,532.407114,358.8931969,0.0,312.7857177,756.8123437333334,306.8864256,369.422523,1088.102902
BV898_00152,20.64647556,22.191816721833334,28.388102606666667,40.84431385,4.35798208,0.0,11.311813546666665,17.28020391,16.890059139999998,0.0,20.05198525666667,33.19596468333334,5.633358495,0.0,10.624349406499999,7.272938849,32.13510927,0.0,250.45815515,325.91414945,0.0,557.7598337,152.9708708,927.413702,138.347529,64.90604144999999,132.2786317,128.4947906,88.14241383
BV898_00159,151.4074874,78.14326377333333,79.05775284666666,82.92633419,28.87184547,87.74490005,35.6097538,69.12081563,121.64479166,61.08595558,53.75613711,31.260286406666665,26.011195185,94.14312108,30.843382034999998,87.27526619,71.33468723600001,277.3032811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.12369765,9.118180741
BV898_00169,271.8452615,165.43777089000002,398.0111170333334,97.77881195,150.1701557,234.5814696,180.77851589,240.8428419,7.268656825,236.7080779,297.2895276,192.1322301333333,137.219856665,223.5899126,146.21357360000002,516.3786583,802.3358658000001,0.0,0.0,0.0,0.0,0.0,147.0873758,0.0,0.0,162.90648496666668,246.038255,0.0,139.8121047
BV898_00170,37.85187186,61.10590224333333,80.05750587666667,7.426238882,42.49075366,34.66294172,49.224645476666666,61.56072642,8.48009963,68.72170002,66.65595012333334,61.65942565,52.230748715000004,47.07156054,76.99145866,29.0917554,49.418660108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3939358
BV898_00174,55.05726816,41.311974891666665,23.733075133333333,4.950825922,0.0,45.34345776,12.019461913333332,33.48039507,7.198516709,22.90723334,42.93646192333333,26.000054860000002,14.952836538000001,35.3036704,24.10370449,14.5458777,24.415710737999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.28708026666668,10.58229054,53.53949609,0.0
BV898_00176,63.65996631,56.10176418999999,49.86214074666666,76.73780178,94.96847818,74.122368575,26.813644640000003,55.08064995,11.7589622555,53.45021113,61.01872556666666,17.146688476666668,63.497465704999996,82.37523094,40.43806526,80.00232734,102.380383812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.84817059,80.30924413,45.5909037
BV898_00180,0.0,121.59270331666666,95.62323125666667,245.0658831,299.61169636000005,254.72927570000002,345.8667276333333,433.0851104,300.46640675,68.72170002,201.96866046666665,297.3270161333333,339.25934295,553.0908363,221.285998,240.006982,71.76278739199999,310.5796748,592.5473425,993.26525225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_00189,419.8116697,528.07065675,977.2889229666666,1617.68237,2270.532653,11730.035344,7818.278415333334,860.7701571,883.9766316,145.0791445,1177.5754203333333,1836.1187293333335,2387.9419765000002,18287.30127,207.57265005,43.63763309,52.144896514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.645572634,0.0,0.0
BV898_00193,216.7879934,517.0083958,88.95969969999999,2038.502573,6591.991328,18447.56942,28743.865423333336,37098.43776,29466.856235,13996.31957,551.2469158666667,233.17410146666666,1205.2093816,7225.484543,15484.357916500001,3898.295223,1520.40757472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.1648192,224.8658836,361.687836
BV898_00195,32.69025297,10.2819356895,13.625698049999999,53.22137866,23.96890144,0.0,17.594343726666665,5.400063721,7.268656825,22.90723334,35.863867326666664,7.293064065666667,0.0,105.9110112,84.199121905,14.5458777,56.862026686,0.0,160.05515745,0.0,0.0,0.0,0.0,0.0,312.7857177,1051.7278951,1045.001191,1338.487402,1598.721023
BV898_00196,132.4815515,114.64015641499999,126.16816811666666,123.770648,68.88080385500001,94.395854885,69.35699517666666,34.56040781,29.645278643500003,68.72170002,72.64673252333333,57.44140873333333,20.37783669,47.07156054,83.16945573999999,94.54820504,88.81506778400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_00202,20.64647556,31.121881114999997,46.32644442333333,0.0,21.06386564,7.73850059,28.439474546666663,0.0,0.0,15.27148889,43.23533184000001,47.448673473333336,22.11671729,23.53578027,48.207408985,36.36469425,39.045905782,0.0,0.0,143.08426075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_00206,37.85187186,156.40234819666668,198.1760923333333,87.87716011,136.55081915,92.541385185,34.26628742966667,16.20019116,52.592551809999996,30.54297779,70.65699156666666,145.53146283333334,145.842245835,35.3036704,44.08874426,43.63763309,14.920696077799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.118180741
BV898_00208,683.0542331,681.0497316000001,496.6100687,399.7791932,516.6053863,250.3790926,324.99984083333334,186.8422047,330.3364014,297.7940334,301.2107415333333,233.85418116666665,337.44844854999997,223.5899126,355.0498827,465.4680863,517.9567332400001,321.671806,0.0,143.08426075,0.0,152.1163183,100.0194155,86.27104205,72.18131947,31.57014096,238.1015371,80.30924413,103.3393817
BV898_00212,77.42428335,63.7562767815,140.57200294666666,125.0083545,1.08949552,213.98736144,103.68451829000001,57.24067544,1.496768477,76.35744447,83.40838959333333,152.67217502333332,133.9504538,1012.038552,74.69813342,80.00232734,129.51727598600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.45572634,0.0,0.0
BV898_00215,34.4107926,69.7613683975,38.176470026666664,2.475412961,14.042577095,4.7964851355,2.7764754786666668,20.52024214,8.98061086,7.635744447,37.85360828333333,14.11359793,18.638956085,11.76789013,9.594683226999999,7.272938849,12.6690479058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22786317,96.37109296,0.0
BV898_00217,51.6161889,105.33133871833333,123.30602712666666,214.1232211,270.6813463,144.5357978,194.83252473333332,44.28052251,59.225182395000004,68.72170002,221.74895533333333,201.32865603333335,158.43112675,82.37523094,55.181079385,43.63763309,22.952966804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81015371,64.2473953,0.0
BV898_00219,295.9328164,189.56815029999999,172.21770623333336,126.246061,8.71596416,25.069971445,30.24081594333333,45.36053525,8.98061086,68.72170002,111.44064831000001,48.54608574,39.016792775,94.14312108,82.373782395,167.2775935,226.43932312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.3173091,47.35521143333333,66.13931585,230.2198332,33.43332938
BV898_00233,0.0,0.0,1.1295184976666668,13.61477128,1.08949552,0.0,5.180367861333333,0.0,4.4903054305,0.0,3.2435676,4.829657963333333,5.633358495,0.0,2.8550056815,7.272938849,6.124704182,0.0,0.0,7.13032814,56.24703699,139.4399584,211.8058211,582.3295338,974.4478129,1267.0069414,3878.409482,3308.740858,2161.008836
BV898_00234,184.0977404,35.279434955666666,39.80586503666667,30.94266201,162.8806512,92.541385185,134.00030521,312.1236831,116.45308510000001,190.8936112,66.76661623666666,69.99470434666667,42.702912325,70.60734081,149.0685793,145.458777,99.89304494,0.0,90.28752475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.49374322,155.2645387,0.0
BV898_00235,24.08755482,58.096913049,8.036394951666667,6.188532402,63.796348635,14.389455405,153.49079913,114.4813509,205.32831135,53.45021113,8.366210056,4.829657963333333,11.058358645,0.0,8.565017045,7.272938849,22.401335413800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03939358
BV898_00237,12.04377741,24.104233283333333,34.34032873666667,0.0,29.477025564999998,20.2734863105,0.9291469686666667,0.0,14.96768477,15.27148889,35.18085087,7.293064065666667,26.219553533,35.3036704,19.42335931,36.36469425,19.824945967999998,0.0,0.0,0.0,0.0,63.38179928,0.0,0.0,0.0,31.57014096,0.0,26.76974804,0.0
BV898_00241,166.8923441,70.77764296666666,37.61530478666666,27.22954257,73.11792127,22.127955995,20.557296119333333,22.68026763,66.20374834,53.45021113,49.72067699666667,2.4634061023333333,14.744478195,0.0,29.018042535,36.36469425,37.602920068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.62387334,2.645572634,0.0,12.15757432
BV898_00245,443.8992246,192.41077316666667,178.6552682,164.6149619,194.7186074,183.2283007,196.35757266666664,224.6426508,97.28042053499999,190.8936112,177.93923323333334,208.7608309666667,151.05888765,247.1256928,108.3028264,65.45644964,73.126628056,0.0,65.66365435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.45572634,0.0,0.0
BV898_00246,94.62967965,191.80798961166667,148.51938178,11.13935832,57.138082444999995,82.948414915,26.756692096000005,100.4411852,8.765425302,137.4434,98.86696370666665,115.03516934666668,113.36425875,82.37523094,60.42310503,43.63763309,37.042291944,0.0,0.0,0.0,0.0,0.0,0.0,161.7582038,0.0,0.0,26.45572634,0.0,15.1969679
BV898_00248,170.3334234,350.24101728333335,428.04299066666664,243.8281766,72.1488620235,139.2930106,96.92181150666666,49.68058623,54.734876965,45.81446668,306.47455983333333,237.89473146666668,73.93074929000001,11.76789013,55.181079385,181.8234712,144.865658304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_00250,139.36371,43.98931841833333,74.09809173333333,25.99183609,5.26596641,61.58738285,15.427166176666667,9.720114697,46.399822785,22.90723334,37.92781578333334,40.349917893333334,87.353063595,58.83945067,24.10370449,21.81881655,38.559170058,343.8560685,0.0,299.4737818,0.0,0.0,0.0,0.0,0.0,0.0,15.87343581,0.0,27.35454222
BV898_00251,73.98320409,113.86150237333334,72.14787705666667,96.54110547,145.9330383,63.44185253,92.65746745000001,65.88077739,113.309737455,152.7148889,85.17525817666666,34.057111850000005,46.59739022,23.53578027,82.935462865,101.8211439,97.23000270600001,0.0,189.37080025,0.0,0.0,202.8217577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_00253,301.0944353,306.932302665,181.20575216666668,13.61477128,45.75924022,41.31389654,49.031792349999996,54.00063721,11.688822144000001,76.35744447,165.19678543999999,68.35048878666667,22.325075635,47.07156054,64.775762605,87.27526619,146.03383725999998,0.0,0.0,0.0,0.0,0.0,0.0,172.5420841,0.0,0.0,0.0,26.76974804,57.74847802
BV898_00254,466.2662397,245.16281981666666,209.1522676333333,152.2378971,23.96890144,55.703351945,26.629293123333337,21.60025488,108.188171025,22.90723334,128.3777115,111.77545386000001,40.755673375,58.83945067,100.53348270000001,43.63763309,40.658316888,266.2111498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.291145268,74.95529452,33.43332938
BV898_00267,77.42428335,178.19535293666664,141.59394063333335,24.75412961,60.40699741,30.954002355,6.878737278666667,3.240038232,44.04231207,7.635744447,67.83402911,30.829712823333335,16.69171714,11.76789013,22.2783649915,50.91057194,70.72477660199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51900844,42.83159687,27.35454222
BV898_00269,13.76431704,33.591525697499996,29.26408884,0.0,5.26596641,14.389455405,5.180367861333333,18.36021665,13.325870845,7.635744447,34.82933296666667,19.415786093333335,13.00559759,0.0,14.5090212665,43.63763309,19.32015897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.91145268,0.0,9.118180741
BV898_00276,271.8452615,137.79389131483333,147.75459636666665,155.9510165,168.20726415000001,339.6578405,100.11186487666667,90.72107051,32.638815595000004,61.08595558,230.7930616,167.97069932666668,225.1979953,423.6440449,65.57143593,7.272938849,42.41568015,0.0,0.0,0.0,144.635238,0.0,111.7864056,172.5420841,0.0,0.0,87.30389693,203.4500851,759.848395
BV898_00287,120.4377741,110.35981152333333,151.0686764,90.35257307,54.596069045,80.773323415,14.088289025333333,0.0,5.987073905,38.17872223,62.122347166666664,83.34430936333332,62.872390689999996,70.60734081,26.958710170000003,21.81881655,25.19744174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_00289,67.10104557,26.0669602175,19.34176727666667,22.27871665,11.5607818165,9.59297027,16.341096912666668,1.080012744,8.98061086,7.635744447,15.683236543333335,2.4634061023333333,3.686119548,11.76789013,3.884671862,29.0917554,14.73484412,0.0,0.0,0.0,0.0,0.0,70.60194038,0.0,0.0,13.81193667,0.0,0.0,0.0
BV898_00296,1.72053963,62.565047661666675,38.98816819666667,116.3444092,56.412037705,55.703351945,49.060470153333334,131.7615548,91.143535977,45.81446668,64.44358668,45.88837116,5.633358495,58.83945067,33.932380576499995,36.36469425,38.11200795,0.0,0.0,78.4336095,0.0,0.0,0.0,0.0,24.06043982,0.0,13.22786317,0.0,118.5363496
BV898_00302,923.9297813,762.2964592666667,964.7070787666667,648.5581957,192.66005265,148.24473715,77.55899031066667,29.16034409,109.890594585,76.35744447,600.5489896666667,636.3207856,118.99761725,188.2862422,112.74917872,145.458777,82.492147882,0.0,0.0,0.0,192.846984,0.0,0.0,0.0,168.4230788,43.40894383333333,134.9242043,101.7250426,3.03939358
BV898_00304,80.86536261,39.504775083333335,147.69330763333335,40.84431385,14.042577095,34.66294172,19.643365385333333,12.96015293,8.98061086,45.81446668,77.75114568,94.57716861666667,100.15030282500001,47.07156054,42.26340476,29.0917554,38.589112218000004,332.7639373,128.28344535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_00305,307.9765938,281.88992235,460.32868793333336,366.3611182,132.01132585,51.2274886655,97.46953535666667,21.60025488,43.120960154,30.54297779,386.8440249,334.55632936666666,109.6781392,270.6614731,50.5007342,58.18351079,96.132681886,0.0,299.3280391,0.0,216.9528569,0.0,0.0,161.7582038,0.0,49.328345266666666,10.58229054,139.2026898,88.14241383
BV898_00308,10.32323778,10.611647309333334,6.906876454333333,29.70495553,3.5106442735,7.73850059,9.61556953,0.0,8.48009963,7.635744447,15.203073112666667,14.349863030000002,3.686119548,35.3036704,7.769343725,14.5458777,11.960197521800001,0.0,0.0,79.49125595,0.0,228.1744774,0.0,0.0,0.0,34.7453858,129.6330591,0.0,30.3939358
BV898_00319,137.6431704,80.17599242166666,35.34308110333333,64.36073698,0.0,7.73850059,14.671034558999999,24.84029312,23.94829563,22.90723334,26.05716698333333,23.870068099999997,13.00559759,0.0,21.24869881,43.63763309,15.838167339999998,432.5931184,0.0,0.0,0.0,164.7926781,123.5533957,64.70328153,0.0,191.52577413333333,10.58229054,74.95529452,9.118180741
BV898_00321,283.889039,121.71592801166666,263.42309163333334,61.88532402,111.0687533,139.73931265,78.89401972666666,144.7217077,37.12912103,145.0791445,115.08659174999998,183.52476901333333,37.27791218,211.8220224,83.26315047,94.54820504,46.881822467999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_00324,68.8215852,57.44964350316667,53.31917297999999,0.0,115.12393112999999,120.23275024,65.21259402333334,46.440548,34.135584075000004,106.9004223,23.478636413333334,21.406661996666667,63.497465704999996,58.83945067,130.581191385,101.8211439,141.235205674,0.0,110.8074167,0.0,0.0,0.0,41.18446522,0.0,0.0,0.0,0.0,0.0,0.0
BV898_00328,77.42428335,58.43072861999999,121.05717749,61.88532402,21.003219115,168.8388453,111.69828183333334,113.4013381,190.561516485,137.4434,124.28269310666667,79.47295280333333,3.686119548,105.9110112,135.26153657999998,196.3693489,187.82100042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9253524,15.87343581,0.0,79.02423309
BV898_00331,285.6095786,397.1459624000001,275.46030866666666,211.6478081,130.6194545,121.320296,92.39494168,6.480076465,139.760589265,7.635744447,132.72490069333332,81.79724804333334,109.6781392,23.53578027,59.86142457,94.54820504,81.318675238,299.4875435,69.76763275,0.0,72.31761898,50.70543943,70.60194038,409.7874497,72.18131947,143.7677609033333,682.5577396,947.6490807,641.3120454
BV898_00346,63.65996631,84.47403646333333,62.916486203333335,64.36073698,128.19787738,73.355444645,97.91216180333333,51.84061172,46.53533779,30.54297779,66.80282496333334,86.43259753666666,117.46709503,129.4467915,141.29923555,94.54820504,102.098602808,0.0,90.28752475,0.0,0.0,0.0,0.0,0.0,0.0,27.62387334,0.0,16.06184883,57.74847802
BV898_00357,247.7577067,132.47763562,109.50365088000001,138.6231258,89.641436855,119.78644819499999,55.23368446933333,95.04112149,76.896313225,167.9863778,85.33832239666667,146.28221474333333,92.77806372500001,70.60734081,106.24349406500001,109.0940827,137.11302677199998,0.0,140.5009163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.39244424,0.0,82.06362667
BV898_00358,960.0611136,1170.9105846333334,852.1717966,238.8773507,294.7100375,132.32143393,180.41132814000002,173.8820518,255.18882579,152.7148889,478.5138283333333,237.0851811,111.417019815,58.83945067,152.62556354,145.458777,77.66270072799999,0.0,281.0018326,0.0,682.9997348,0.0,441.2621274,334.3002879,348.8763775,133.83316458333334,513.241091,503.2712632,7039.235532
BV898_00370,32.69025297,92.07599633833333,90.97958048,12.3770648,8.776610685,70.41342921,10.928265023333333,0.0,11.974147815,30.54297779,64.18629562333334,54.796935166666664,31.852912028000002,70.60734081,44.556729985,87.27526619,58.840909588,0.0,0.0,254.3720191,200.882275,0.0,0.0,0.0,0.0,62.54169446666666,23.81015371,74.95529452,0.0
BV898_00371,94.62967965,111.38081093666666,68.68665614666666,14.85247776,15.79789923,32.808472035,40.52476134766666,24.84029312,10.192053664000001,7.635744447,23.478636413333334,44.27647207566667,33.59179263,47.07156054,5.710011365,65.45644964,54.86968800999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.4081564,0.0,101.7250426,0.0
BV898_00380,104.9529174,78.62912843000001,36.92018539666667,96.54110547,105.98472645999999,55.703351945,37.145702559,96.12113423,9.0507509735,22.90723334,68.13110898000001,36.56247457,9.319478043,23.53578027,23.30803117,21.81881655,36.40810704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81015371,32.12369765,51.66969086
BV898_00381,77.42428335,84.27259828833334,28.565970116666666,87.87716011,86.07100282,82.948414915,71.6908442,144.7217077,95.42818629499999,45.81446668,51.78462545333333,7.390218306666667,11.26671699,23.53578027,67.396775435,72.72938849,78.187185508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.936717903,0.0,36.47272296
BV898_00382,442.1786849,201.30646011166664,294.67728443666664,164.6149619,36.377449445,38.69250294,36.21446251333333,70.20082837,118.59064505,206.1651001,124.63600104333334,75.34244999333333,38.808434430000005,247.1256928,163.3436077,349.1010648,954.65955448,299.4875435,0.0,0.0,305.3410579,0.0,0.0,0.0,0.0,83.38892596666666,291.0129898,128.4947906,13169.69238
BV898_00418,130.7610119,122.91446245000002,202.29649256666667,86.63945363,80.98611924,34.66294172,66.95947899,47.52056074,58.083879705,83.99318892,163.88494066666667,90.78972529666667,61.55022676,129.4467915,98.474150315,65.45644964,87.722364874,0.0,69.76763275,0.0,0.0,0.0,147.0873758,0.0,0.0,0.0,13.22786317,0.0,0.0
BV898_00424,445.6197642,263.5189259333334,285.44810766666666,138.6231258,14.466245995,209.19087629,254.2338261,178.2021028,23.733110070000002,91.62893336,184.34467189999998,247.2493436666667,102.51425848,117.6789013,81.90579669499999,661.8374353,387.33294246,0.0,0.0,0.0,168.741111,0.0,123.5533957,0.0,180.4532987,381.73968413333324,587.3171248,776.3226933,2015.117944
BV898_00425,356.1517034,316.79968205000006,588.5534621333333,225.2625794,201.61903124999998,278.39107955,127.5988777,224.6426508,190.64118704999998,244.3438223,408.27157200000005,280.1767267666667,278.33419119999996,270.6614731,350.0418499,443.6492698,583.03104084,0.0,134.3921808,242.4311567,0.0,0.0,164.7378609,0.0,138.347529,335.3853186666667,476.2030742,128.4947906,468.0666113
BV898_00426,5.16161889,105.63350565833333,111.89245333666668,16.09018424,33.77436112,49.052397125,15.425040777333331,12.96015293,46.03482656,53.45021113,86.57595965,81.4505877,84.08366074,82.37523094,50.266741345,36.36469425,47.667914798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.09912209,26.45572634,32.12369765,0.0
BV898_00427,134.2020911,205.10460767499998,192.38197966666667,388.6398348,113.55054856000001,53.848882259999996,60.40308690333333,69.12081563,85.45608339,15.27148889,252.54461823333335,480.4858445,234.93419004999998,105.9110112,53.917420345,80.00232734,50.74300939999999,399.3167247,0.0,0.0,136.599947,329.5853563,0.0,0.0,0.0,0.0,89.94946956,0.0,0.0
BV898_00432,53.33672853,38.406606564166665,24.67753811,4.950825922,29.840476325,0.0,5.042374197333333,7.560089209,0.0,0.0,14.632262926666664,25.666635519,7.372239095,23.53578027,12.449688906999999,0.0,9.101016387600001,0.0,119.0153735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.78488849,101.7250426,115.496956
BV898_00438,70.54212483,59.00379117566667,120.13427853,76.73780178,4.35798208,105.522673,33.62868243333333,9.720114697,16.96019926,22.90723334,85.25125572,128.19046588666666,74.347466005,270.6614731,26.1630368515,36.36469425,21.005986806000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22786317,0.0,0.0
BV898_00441,34.4107926,25.807832364333336,27.12163062666667,8.663945363,0.0,12.5349857255,8.524372643333335,0.0,13.325870845,30.54297779,58.086887049999994,16.577004033333335,22.533433985,11.76789013,21.24869881,58.18351079,29.3505157018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.21153939,0.0,0.0,0.0,0.0
BV898_00444,170.3334234,281.6640134783334,227.17346223333334,221.54946,132.85909206,84.802884615,112.19154928333334,110.1612999,130.139186955,152.7148889,123.71367295666668,201.59363673333334,141.11433455,70.60734081,129.551525215,181.8234712,231.87972528,210.7504936,0.0,142.60656275,0.0,0.0,135.3203857,0.0,0.0,62.54169446666666,18.51900844,0.0,54.70908444
BV898_00445,490.3537946,296.192884,614.8276939,233.9265248,94.84761352,225.95036490500001,177.8333082,149.0417587,317.98296165,160.3506334,430.36619609999997,453.1617524,294.1204612,294.1972534,140.26956934999998,72.72938849,86.385889916,0.0,0.0,0.0,0.0,0.0,0.0,194.1098446,0.0,0.0,0.0,0.0,0.0
BV898_00446,41.29295112,21.79840885333334,28.751025639999998,37.13119441,0.0,22.127955995,25.577368726666666,18.36021665,0.0,68.72170002,65.53434911000001,46.83703241999999,87.56142193,11.76789013,59.86142457,87.27526619,53.525621942,0.0,245.1995975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51900844,37.47764726,0.0
BV898_00447,106.6734571,142.90842153333332,190.82344006666668,90.35257307,1.08949552,25.069971445,48.030476609999994,32.40038232,45.969451665,91.62893336,126.31043283333334,115.08072685,63.080749014999995,82.37523094,77.2254515,58.18351079,59.67808676999999,0.0,0.0,151.03338635,0.0,0.0,0.0,0.0,0.0,0.0,18.51900844,0.0,15.1969679
BV898_00454,96.35021928,168.20656197666668,186.79805459999997,76.73780178,122.447595525,105.84329484,92.95575634666666,114.4813509,33.78011829,190.8936112,128.19283791333334,112.09923303333333,144.383737425,70.60734081,103.15449551,65.45644964,81.357810278,0.0,0.0,0.0,144.635238,0.0,0.0,0.0,0.0,0.0,52.91145268,0.0,6.07878716
BV898_00455,41.29295112,57.044911745,142.16948193333334,100.2542249,6.53697312,54.936428035,45.84983749666666,98.28115972,23.588064623500003,114.5361667,74.96618199333334,71.17963071999999,68.922465855,58.83945067,63.27811071,36.36469425,52.273957106,0.0,0.0,0.0,0.0,202.8217577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
